store_id,uptime_last_hour_min,downtime_last_hour_min,uptime_last_day_hr,downtime_last_day_hr,uptime_last_week_hr,downtime_last_week_hr,now_utc
cde9b22e-3d8f-43b3-818f-4e0aba3ad5f6,0,0,10.44,2.39,73.18,16.65,2024-10-15 05:26:00 UTC
1c4364f5-5966-4e35-9de1-5ca239f3a3a9,0,0,10.39,2.44,69.8,16.03,2024-10-15 05:26:00 UTC
c6199a91-cf4b-4896-bb45-3537e01ed432,0,0,10.36,2.47,72.6,17.24,2024-10-15 05:26:00 UTC
7ac9b4a4-72e8-4a04-8406-b45d82181457,0,0,10.36,2.48,72.57,17.27,2024-10-15 05:26:00 UTC
6b2fa7cd-1656-41b1-8bba-23f13e41ee73,0,0,10.35,2.48,72.52,17.31,2024-10-15 05:26:00 UTC
a4ad8994-e90e-490d-a6bd-12015aa4a8f1,0,0,10.34,2.49,72.49,17.35,2024-10-15 05:26:00 UTC
bb542533-4057-47fb-b59f-67e997a7628f,0,0,10.34,2.49,72.48,17.35,2024-10-15 05:26:00 UTC
263596ba-f8db-48c3-a977-e73a6f6ab903,0,0,10.34,2.49,72.48,17.36,2024-10-15 05:26:00 UTC
360ae44c-26ba-4d43-ac5f-7e33b0fc4e17,0,0,10.34,2.49,72.47,17.36,2024-10-15 05:26:00 UTC
ad658f16-269e-4bb1-af8d-c29f47df6f00,0,0,10.24,2.59,71.76,18.07,2024-10-15 05:26:00 UTC
33103a96-acc2-4605-9fa8-10363dc900fb,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
e699af9b-1281-4965-8729-cb563d5a2ad4,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
0958d0f6-5d0d-4b9a-9558-05d6e785620d,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
0509ef68-88a9-4cce-8616-6e5020fa6082,0,0,11.94,0.06,85.49,0.48,2024-10-15 05:26:00 UTC
86983f6d-e914-4b6b-b9bb-075ff87d9832,0,0,11.92,0.08,85.37,0.6,2024-10-15 05:26:00 UTC
790410e1-c253-4421-aade-177dab7574c6,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
6919653e-fc86-431a-969e-a46e774c3471,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
f5bc404b-d0a6-4e29-b5ce-13cb35493164,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
28630830-04fd-488b-8a00-c84332e2f505,0,0,0.0,11.0,0.0,91.97,2024-10-15 05:26:00 UTC
0784b45b-19ed-4e45-b825-dde04b19783b,0,0,0.0,11.0,0.0,91.97,2024-10-15 05:26:00 UTC
4adfbf3b-c98c-4f1e-bbe7-9538abec98c2,0,0,0.0,11.0,0.0,104.97,2024-10-15 05:26:00 UTC
85bc8493-eb7b-4431-be19-0e6092be02aa,0,0,0.0,11.0,0.0,91.97,2024-10-15 05:26:00 UTC
ff5a8b11-1177-4d81-a5b0-62e7285da3b2,0,0,0.0,11.0,0.0,104.97,2024-10-15 05:26:00 UTC
97fea5f1-dbf6-4107-9878-1c1ebcb0d01d,0,0,0.0,11.0,0.0,91.97,2024-10-15 05:26:00 UTC
53583def-3de2-4f4f-8da1-149bcef220f2,0,0,10.15,0.85,52.19,52.78,2024-10-15 05:26:00 UTC
149aab93-d9ff-4b44-89a9-d24558fe51fc,0,0,0.0,11.0,0.0,91.97,2024-10-15 05:26:00 UTC
610edb56-2baa-4f9b-84ae-37ec2ca87ff3,0,0,0.0,7.0,0.0,69.0,2024-10-15 05:26:00 UTC
ced971bc-e7de-4f51-a12a-3dc4f3dca432,0,0,0.0,7.0,0.0,69.0,2024-10-15 05:26:00 UTC
c129334c-ff33-4222-887f-3c80da9b4d1b,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
85a124b6-ae67-4313-933b-990cbeb38eef,0,0,10.14,2.36,71.04,16.46,2024-10-15 05:26:00 UTC
e8464366-fa82-4802-8f8a-a4a15315c18f,0,0,6.04,16.46,45.05,112.45,2024-10-15 05:26:00 UTC
6725b078-44c6-48d4-8f38-d60b0277a310,0,0,16.31,0.19,114.08,1.42,2024-10-15 05:26:00 UTC
4a6aa079-5f0c-4ba7-810b-6710b1cadbef,34,0,11.22,12.35,65.16,80.83,2024-10-15 05:26:00 UTC
43a0c880-42e2-4ba8-ace3-cea6639206d3,0,0,9.21,2.79,63.16,20.84,2024-10-15 05:26:00 UTC
d97e233c-f389-45d4-9560-5c0bebc6013d,0,0,10.15,2.85,73.1,19.9,2024-10-15 05:26:00 UTC
cbe84273-04e7-436d-a07f-e69fe1df7e60,0,0,12.43,0.57,88.76,4.24,2024-10-15 05:26:00 UTC
9062a987-9ba0-44ab-b728-c163d6455bd0,0,0,12.43,0.57,88.76,4.24,2024-10-15 05:26:00 UTC
2b3430b4-f92e-4a86-a2fe-4228591c7ea8,0,0,12.43,0.57,88.75,4.25,2024-10-15 05:26:00 UTC
9a3d91ab-e42a-4ae4-b9b3-a8511fdc7477,0,0,12.43,0.57,88.75,4.25,2024-10-15 05:26:00 UTC
70fd9c2f-a3ce-4632-8a47-4fd277cd37aa,0,0,12.43,0.57,88.75,4.25,2024-10-15 05:26:00 UTC
c5e8a80f-77b4-4ea7-8f4d-13d1ad5b32bd,0,0,12.43,0.57,88.74,4.26,2024-10-15 05:26:00 UTC
806ef901-1394-43f5-8d07-2e15abd068e7,0,0,12.43,0.57,88.73,4.27,2024-10-15 05:26:00 UTC
657f0fcc-4df8-4517-9916-3f58a132686b,0,0,12.43,0.57,88.72,4.28,2024-10-15 05:26:00 UTC
57df6c9a-33ac-4901-a111-2cce505392be,0,0,12.43,0.57,88.72,4.28,2024-10-15 05:26:00 UTC
2cdc301e-a8dd-411a-b870-78e8b5286fb9,0,0,12.43,0.57,88.71,4.29,2024-10-15 05:26:00 UTC
8dfbaa4e-0799-4124-a866-34a38e410733,0,0,12.42,0.58,85.97,7.03,2024-10-15 05:26:00 UTC
bc29bfe7-18ec-4266-93d4-457f230d48eb,0,0,12.42,0.58,85.96,7.04,2024-10-15 05:26:00 UTC
ba12769e-c79d-40ee-a37d-a4b2f2dbc2da,0,0,12.42,0.58,85.94,7.06,2024-10-15 05:26:00 UTC
8cc53fc8-2f77-41b2-bf21-8303fa1a16ff,0,0,12.42,0.58,88.66,4.34,2024-10-15 05:26:00 UTC
f48594fc-ff52-4f8b-82c4-b380aa50dc38,0,0,12.42,0.58,85.67,6.33,2024-10-15 05:26:00 UTC
7801d8ab-bcdd-4acf-ac1e-0304f90ae467,0,0,12.42,0.58,88.64,4.35,2024-10-15 05:26:00 UTC
4701b4b5-01d7-42b1-b9f9-568db46a8b64,0,0,12.41,0.59,88.63,4.37,2024-10-15 05:26:00 UTC
39ad4e49-204d-4315-be6e-fb5e5647c64c,0,0,12.41,0.59,88.62,4.38,2024-10-15 05:26:00 UTC
5129ccfe-3440-4e98-a5c8-28afd6737a76,0,0,12.41,0.59,85.87,7.12,2024-10-15 05:26:00 UTC
92bb41de-37de-48fd-aa8e-7acee02d1724,0,0,12.63,0.37,87.08,4.92,2024-10-15 05:26:00 UTC
d7838c3c-b7cb-4b20-bc5b-78f31d5c5a70,0,0,12.63,0.37,87.08,4.92,2024-10-15 05:26:00 UTC
bd379719-19f9-41c5-867c-56773c59d87f,0,0,12.62,0.38,87.02,4.98,2024-10-15 05:26:00 UTC
94eea2c1-e7a8-4a45-bf6f-dfb30451e3fa,0,0,10.61,2.39,71.32,19.68,2024-10-15 05:26:00 UTC
1db9c601-12b4-4df0-8153-704353f691fe,0,0,10.6,2.4,73.31,19.69,2024-10-15 05:26:00 UTC
da7f3cd9-437e-42ba-969b-4b724eca5c29,0,0,10.6,2.4,73.31,19.69,2024-10-15 05:26:00 UTC
367230a5-11d6-4023-bdaf-9474ba2febaa,0,0,10.6,2.4,74.27,16.73,2024-10-15 05:26:00 UTC
e1bbf7c1-9472-4f8f-9b1c-28702a3ba9fd,0,0,10.6,2.4,73.27,19.73,2024-10-15 05:26:00 UTC
6902674a-c5b1-4fcc-bfa1-dd967da82d3f,0,0,10.59,2.41,76.22,16.78,2024-10-15 05:26:00 UTC
499cdab5-5cbc-4299-8ef6-a1eef2d7caef,0,0,10.59,2.41,73.2,19.8,2024-10-15 05:26:00 UTC
b46eeb59-e059-4536-87e1-410ffde5a1dc,0,0,10.58,2.42,73.17,19.83,2024-10-15 05:26:00 UTC
faab0eb8-287a-4fb1-abe6-9e6527bc646e,0,0,10.58,2.42,76.14,16.86,2024-10-15 05:26:00 UTC
ab95e433-96e3-4b98-b595-704556af1b34,0,0,10.58,2.42,73.11,19.89,2024-10-15 05:26:00 UTC
a7375093-8b98-4660-887f-c5f5ed85835a,0,0,10.57,2.43,76.07,16.93,2024-10-15 05:26:00 UTC
a497a00b-a3f9-4fef-9049-acb04a811a58,0,0,10.57,2.43,73.05,19.95,2024-10-15 05:26:00 UTC
98f5a8db-7d46-4204-9d06-bda639f4e84e,0,0,10.57,2.43,76.04,16.96,2024-10-15 05:26:00 UTC
4bec7469-65bc-48b6-9e3a-cf2ae2f1f1f3,0,0,10.56,2.44,73.03,19.97,2024-10-15 05:26:00 UTC
cae5a716-fba3-41b3-8776-fad487c21df6,0,0,10.56,2.44,76.01,16.99,2024-10-15 05:26:00 UTC
98bd1a08-6c3e-4cc2-a808-d3a61b0d82f4,0,0,12.56,0.44,89.6,3.4,2024-10-15 05:26:00 UTC
9b51ba1f-527b-4ab8-b2e1-8c48fa2fffc7,0,0,10.55,2.45,75.93,17.07,2024-10-15 05:26:00 UTC
df93d952-7b50-4155-a517-9928b838a0f1,0,0,10.55,1.45,75.93,12.07,2024-10-15 05:26:00 UTC
6f882691-d58e-4c5a-9562-df0c4a81cac2,0,0,12.52,0.48,89.34,3.66,2024-10-15 05:26:00 UTC
c0c39c81-08d0-4a5c-b2c5-7982def10942,0,0,10.51,2.49,75.66,17.34,2024-10-15 05:26:00 UTC
746057d8-244f-407c-8338-0deb71d36a14,0,0,12.51,0.49,89.24,3.76,2024-10-15 05:26:00 UTC
6b354a2a-a437-4f35-b0d5-8409d5090ecf,0,0,12.5,0.5,89.2,3.8,2024-10-15 05:26:00 UTC
9e508b10-7191-42f6-93e2-7dcb236294c1,0,0,12.5,0.5,85.2,7.8,2024-10-15 05:26:00 UTC
69613d82-a6b3-431c-89c1-5339e301ecd1,0,0,12.5,0.5,86.49,6.51,2024-10-15 05:26:00 UTC
4b45d8e4-a7c4-4002-b550-7b9e426c00ea,0,0,12.5,0.5,81.64,11.36,2024-10-15 05:26:00 UTC
3fb02386-5c2f-4e7e-8653-f9c58f0b9c1e,0,0,9.5,2.5,68.55,17.45,2024-10-15 05:26:00 UTC
1eec5906-b650-4945-b43e-e0f8183b25e8,0,0,12.5,0.5,80.41,12.59,2024-10-15 05:26:00 UTC
80abbad4-f34e-4d7a-84e9-641b90837a8f,0,0,12.5,0.5,86.18,5.82,2024-10-15 05:26:00 UTC
0546fd35-fb37-4527-97da-072a5c414bfa,34,0,11.48,1.52,82.46,10.54,2024-10-15 05:26:00 UTC
55ca721b-2f61-40f1-8222-386988f1f9bf,0,0,12.48,0.52,89.08,3.92,2024-10-15 05:26:00 UTC
8d61b170-86e2-451a-8c91-c92b90d023b5,0,0,12.44,0.56,87.43,5.57,2024-10-15 05:26:00 UTC
ef80e4f5-6cba-413c-8f18-2b5cb7a17bcf,0,0,12.44,0.56,82.34,10.65,2024-10-15 05:26:00 UTC
54a4d6db-6e8c-4f8b-b37d-bcdc7cfbf850,34,0,11.44,1.56,82.14,10.86,2024-10-15 05:26:00 UTC
f2f347e1-cda9-4b80-be9c-2eb0a4491d5a,0,0,10.44,2.56,75.13,17.87,2024-10-15 05:26:00 UTC
b935c05c-fbb6-4501-9f9a-1d4030d9082f,0,0,11.9,0.1,85.25,0.71,2024-10-15 05:26:00 UTC
8a8b6b4f-ab04-4892-b0b6-f021b3caf5e2,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
622f6cec-5d65-474a-b672-0b729b7e861d,0,0,11.85,0.15,84.91,1.06,2024-10-15 05:26:00 UTC
b76e292d-737b-4a76-835a-9a8b753b2cb5,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
1dfdbc9b-4561-45af-a8d8-e7ac3217582c,0,0,11.79,0.21,84.5,1.47,2024-10-15 05:26:00 UTC
6297a66f-373c-42e2-b3ce-9f8b2670b929,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
01ec731b-b8d5-4de7-a557-2d78816129f9,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
ecdbe12a-4c8c-43ce-ae1f-db9c62cec304,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
d4dcfe72-4dd6-4e30-a176-4a853bae32d3,0,0,0.0,12.0,0.0,85.97,2024-10-15 05:26:00 UTC
252ed040-90ac-48e8-9c7f-638ffd2ceb00,0,0,6.11,0.89,62.96,6.04,2024-10-15 05:26:00 UTC
bbf65bf3-efc6-4668-83a8-6a17a140cfa5,0,0,12.77,0.23,91.06,1.9,2024-10-15 05:26:00 UTC
79442306-dd30-4b7f-bcc9-3695bdfd3235,0,0,10.75,2.25,75.33,15.67,2024-10-15 05:26:00 UTC
85169f00-f6f3-4a39-b7b6-0de7ca5bab19,34,0,11.74,1.26,84.26,8.7,2024-10-15 05:26:00 UTC
e808df89-82c7-4ac2-b6f8-1ff1f62a2e6e,0,0,9.74,2.26,68.29,15.71,2024-10-15 05:26:00 UTC
c57d55d0-eb11-4555-9212-91aab2df9f3f,0,0,12.74,0.26,90.9,2.06,2024-10-15 05:26:00 UTC
19d08296-5e34-49e1-bd6d-66a2f214bf9b,0,0,10.73,2.27,77.14,15.83,2024-10-15 05:26:00 UTC
f191b9f5-ce23-4f01-a990-3bd0b55e5d24,0,0,10.71,1.29,75.07,8.93,2024-10-15 05:26:00 UTC
a79fae90-aa6c-4b5c-b7fc-42d0a888811c,0,0,12.71,0.29,90.67,2.3,2024-10-15 05:26:00 UTC
587ee54c-55d4-4e1e-8318-5b497ade5e72,0,0,12.7,0.3,90.6,2.37,2024-10-15 05:26:00 UTC
70d7fbca-d195-4d51-a7d1-1bf8decf8044,0,0,12.69,0.31,90.56,2.41,2024-10-15 05:26:00 UTC
bcac3b69-f68d-45cf-9208-eb9368456c73,0,0,9.69,2.31,69.86,16.1,2024-10-15 05:26:00 UTC
b3fb15de-9b6c-409e-baf2-971ecf957163,0,0,12.67,0.33,90.45,2.52,2024-10-15 05:26:00 UTC
0bc0fc3c-1973-4456-bf54-e14e4ae12170,34,0,11.67,1.33,83.74,9.23,2024-10-15 05:26:00 UTC
faa0674b-2470-4aad-852f-8549d6bb90ee,0,0,12.67,0.33,90.42,2.54,2024-10-15 05:26:00 UTC
0d7d9253-2314-4797-814f-d283a3cebc00,0,0,9.67,3.33,87.41,5.56,2024-10-15 05:26:00 UTC
8303289f-0e5c-4f03-a136-a0252960855d,0,0,12.66,0.34,90.36,2.61,2024-10-15 05:26:00 UTC
1e307901-2ea2-445e-b6e5-64a33efa3bc6,0,0,10.65,2.35,76.57,16.39,2024-10-15 05:26:00 UTC
109a59be-022c-4ff7-9520-c3462dee42b1,0,0,12.63,0.37,90.19,2.78,2024-10-15 05:26:00 UTC
03747da9-40cf-4b33-bec4-d6479751aac1,0,0,12.63,0.37,90.14,2.82,2024-10-15 05:26:00 UTC
358b505f-c034-4bd7-8c22-7767cd3ca38d,0,0,12.62,0.38,90.09,2.88,2024-10-15 05:26:00 UTC
19580c6f-8261-40e7-b6c3-9b3c37078d3c,0,0,12.61,0.39,86.43,6.54,2024-10-15 05:26:00 UTC
62335af3-c7cc-4836-b12b-047b624c2a4d,0,0,10.59,2.41,76.16,16.81,2024-10-15 05:26:00 UTC
f38e4a04-abf6-4875-bd09-ea3b46e4e61c,0,0,12.57,0.43,89.77,3.2,2024-10-15 05:26:00 UTC
cf30ad0f-a305-46d9-92ef-4af5222d9bf7,0,0,10.56,2.44,75.95,17.02,2024-10-15 05:26:00 UTC
9db9935b-b21a-4084-851e-ed6e21096543,0,0,10.54,2.46,75.85,17.12,2024-10-15 05:26:00 UTC
b411d990-d4d3-4a61-ae98-2c53f1b18e81,0,0,10.53,2.47,75.75,17.22,2024-10-15 05:26:00 UTC
703ebff8-aad8-49ce-a473-1c972e86a189,0,0,12.52,0.48,89.47,3.49,2024-10-15 05:26:00 UTC
d68519ed-0b3d-42d5-873e-37b13cdb6573,0,0,12.52,0.48,76.96,16.01,2024-10-15 05:26:00 UTC
a1320b77-7b49-42f4-8ad5-90bc69a79cbe,0,0,10.51,2.49,75.65,17.32,2024-10-15 05:26:00 UTC
c4b7b374-bcd8-4034-a6fb-1c44d8eb0b99,0,0,12.51,0.49,89.41,3.55,2024-10-15 05:26:00 UTC
af808835-7d03-445b-8a01-3cf98a2f3431,0,0,10.51,2.49,75.6,17.37,2024-10-15 05:26:00 UTC
5de1aabd-0a6a-4e7d-88ec-3e7528933a19,0,0,12.48,0.52,86.19,5.78,2024-10-15 05:26:00 UTC
b5d0a65d-6d54-47aa-95e9-9312f0353326,0,0,12.46,0.54,89.06,3.91,2024-10-15 05:26:00 UTC
9e95e624-f3ea-447a-81d1-225b9422fe70,0,0,10.42,2.58,74.97,18.0,2024-10-15 05:26:00 UTC
739fa5da-9262-47f6-9f6b-3dfb2e5b46f4,0,0,12.41,0.59,88.71,4.26,2024-10-15 05:26:00 UTC
021d7a16-0bed-4856-83bc-12cfcf53706b,0,0,10.39,2.61,74.76,18.21,2024-10-15 05:26:00 UTC
502238a8-b31b-4d1b-be2d-1800f2214d92,0,0,10.38,2.12,72.75,14.75,2024-10-15 05:26:00 UTC
d456f435-8fb9-4fb2-9546-cd6076d51d6d,0,0,12.37,0.63,85.48,7.49,2024-10-15 05:26:00 UTC
71817b8b-841f-40c1-ae14-391e2c0dc44b,0,0,12.36,0.64,88.42,4.55,2024-10-15 05:26:00 UTC
9aa7bb1e-6fc3-428f-8675-0b5b8441b316,0,0,10.35,2.65,74.47,18.5,2024-10-15 05:26:00 UTC
e540351f-738f-4eab-9574-a061d7ec806e,0,0,10.34,2.66,74.39,18.57,2024-10-15 05:26:00 UTC
24ca8d18-6ac4-46b9-8eae-d8122a51b05f,0,0,12.33,0.67,75.86,17.1,2024-10-15 05:26:00 UTC
7041b005-08cc-4aa1-b668-e7023db27c0d,0,0,10.32,2.68,74.25,18.72,2024-10-15 05:26:00 UTC
35c15197-e66f-4024-a285-22f63ddcd2aa,0,0,12.29,0.71,84.98,6.99,2024-10-15 05:26:00 UTC
f8ed9dd4-e81c-4623-86e3-089f153242e1,0,0,10.28,1.72,73.96,14.0,2024-10-15 05:26:00 UTC
167129f3-0402-455e-9e15-a3f89e761cfb,0,0,12.27,0.73,84.83,7.14,2024-10-15 05:26:00 UTC
c9ec0fba-d5c7-4002-b223-fb16266a332d,0,0,12.25,0.75,84.66,7.3,2024-10-15 05:26:00 UTC
9705026b-788b-4fc5-a644-578964745343,0,0,12.23,0.77,87.56,5.4,2024-10-15 05:26:00 UTC
34c02ec3-5e35-4673-9744-3c9021f7fbe9,0,0,12.23,0.77,84.54,7.42,2024-10-15 05:26:00 UTC
ec04b1f7-ba23-447c-90b8-154c5b76f6c1,0,0,12.2,0.8,86.48,6.49,2024-10-15 05:26:00 UTC
44e894af-a642-4380-9375-9c7357fdd961,0,0,10.2,2.8,73.41,19.56,2024-10-15 05:26:00 UTC
65b0e5ca-9c10-4237-8e56-84fd0f2c8e3f,0,0,13.0,0.0,91.0,0.0,2024-10-15 05:26:00 UTC
5b721176-7053-40f0-91be-d8786801fe5b,0,0,12.18,0.82,86.43,6.54,2024-10-15 05:26:00 UTC
da4612b7-aa39-42d3-a88a-341e86d86619,0,0,10.18,2.82,73.26,19.7,2024-10-15 05:26:00 UTC
b0bf2679-bc55-40aa-9375-8a340e0b6b1e,0,0,12.16,0.84,83.37,9.6,2024-10-15 05:26:00 UTC
645ec50d-b371-42b4-aa16-14b654b9f650,0,0,10.16,2.84,71.17,19.83,2024-10-15 05:26:00 UTC
6c8a8d23-4d7b-4bd6-944b-3409023edc20,0,0,10.14,2.86,73.03,19.94,2024-10-15 05:26:00 UTC
c404e701-5110-42f6-806c-f617a4eb6eb1,0,0,12.14,0.86,86.3,6.67,2024-10-15 05:26:00 UTC
0165ef34-3a7d-4e1f-870d-20a63d8fbcb3,0,0,12.14,0.86,86.92,6.05,2024-10-15 05:26:00 UTC
c4c8a2fa-421c-49b4-8e6f-fb064f3b2463,0,0,10.13,2.87,72.97,20.0,2024-10-15 05:26:00 UTC
8eda543d-8c89-4a96-a0e7-f2a33b96ddb0,0,0,10.96,1.37,61.92,24.41,2024-10-15 05:26:00 UTC
9e3c4e79-1c02-4d8e-abc6-4f33c8b3db82,3,0,16.89,0.1,118.13,0.76,2024-10-15 05:26:00 UTC
e472f3b8-613a-4db1-99de-dc2ab79f31e2,4,0,11.18,2.32,78.35,16.15,2024-10-15 05:26:00 UTC
dc8f201e-a869-4695-9cb4-9ddfb42b3a8c,4,0,14.16,2.84,98.77,19.23,2024-10-15 05:26:00 UTC
ba52c05e-02a3-4794-92e7-0031522be372,4,0,14.16,2.84,98.77,19.23,2024-10-15 05:26:00 UTC
fd347892-e02a-4936-9b62-d899223047b3,4,0,17.17,0.33,120.14,2.36,2024-10-15 05:26:00 UTC
4b8dce20-c1cb-44ea-b008-84663f170018,4,0,14.16,2.84,98.76,19.24,2024-10-15 05:26:00 UTC
b5a80364-5c41-422a-a31d-0e97ddce8041,4,0,14.16,2.84,98.76,19.24,2024-10-15 05:26:00 UTC
603bbf6d-15d5-4cdf-8e3f-b770aef6da2b,4,0,14.03,2.97,97.9,20.1,2024-10-15 05:26:00 UTC
85febafc-a8fc-457c-9cd6-217923577964,4,0,16.83,0.17,117.73,1.27,2024-10-15 05:26:00 UTC
1d618bae-5560-497a-9013-6682278dc0e3,4,0,16.83,0.17,117.72,1.28,2024-10-15 05:26:00 UTC
b76906bc-ad71-45e6-8241-ce1239fb602b,4,0,16.83,0.17,114.71,4.29,2024-10-15 05:26:00 UTC
5ad6ae7c-9c37-45f3-bb50-f6c431de8872,4,0,16.83,0.17,117.72,1.78,2024-10-15 05:26:00 UTC
32093fe1-c86c-45b9-9a14-e409fd828e48,4,0,16.92,0.08,118.33,0.67,2024-10-15 05:26:00 UTC
575e7bae-05bf-44eb-a1c4-229577c58145,4,0,16.91,0.09,115.32,2.68,2024-10-15 05:26:00 UTC
54886487-aa02-4a58-8135-0f941b816d56,4,0,16.91,0.09,118.31,0.69,2024-10-15 05:26:00 UTC
85690cbd-c8da-49e0-b0eb-d6302eff0e0f,4,0,16.91,0.09,118.31,0.69,2024-10-15 05:26:00 UTC
506ecefa-d562-4ca3-9038-95363443ce7f,4,0,16.91,0.09,118.3,0.7,2024-10-15 05:26:00 UTC
7678ea31-a683-4e16-b75b-72f15f9c2021,4,0,16.91,0.09,118.3,0.7,2024-10-15 05:26:00 UTC
b9797987-ee11-47de-b60a-f6e31f70b945,4,0,16.91,0.09,118.3,0.7,2024-10-15 05:26:00 UTC
2f5c1898-f025-4c14-9f2e-b83c4b57d0e2,4,0,16.91,0.09,118.29,0.71,2024-10-15 05:26:00 UTC
c0f6925f-99aa-469e-a8bc-e60a63151966,4,0,16.91,0.09,115.29,2.71,2024-10-15 05:26:00 UTC
b4020edf-f4a0-4e45-9259-e440f71c123f,4,0,16.91,0.09,118.29,0.71,2024-10-15 05:26:00 UTC
40632bbd-78d8-48c1-96d1-f4b088314b65,4,0,16.91,0.09,118.28,0.72,2024-10-15 05:26:00 UTC
7ac3f5c1-65c7-4103-a257-c645fb94b551,4,0,16.91,0.09,118.28,0.72,2024-10-15 05:26:00 UTC
d7300d49-d0bb-46d3-8ca7-86f4f90bd6da,4,0,16.91,0.09,115.27,2.73,2024-10-15 05:26:00 UTC
a1350619-7ea4-4910-a05f-d91b83f928fc,4,0,16.91,0.59,118.27,4.23,2024-10-15 05:26:00 UTC
8bb9776c-696f-4b36-b87c-985b7ef0ce42,4,0,16.91,0.09,118.27,0.73,2024-10-15 05:26:00 UTC
63e11aaf-ffbd-41b6-8567-b2214abe15d6,4,0,16.91,0.09,118.26,0.74,2024-10-15 05:26:00 UTC
721f40f2-ec60-4fb5-b4e6-e2d2462a3f79,4,0,16.91,0.09,115.26,2.74,2024-10-15 05:26:00 UTC
524e7ebc-604f-4e3f-a47b-62c855d45296,4,0,16.91,0.09,118.25,0.75,2024-10-15 05:26:00 UTC
89aaeaf7-c824-4102-822b-63e0d70810a1,4,0,16.9,0.1,124.36,1.14,2024-10-15 05:26:00 UTC
65fb05b5-8772-420b-9265-441db118fed9,4,0,16.9,0.1,118.25,0.75,2024-10-15 05:26:00 UTC
dbfe4d60-53ff-4d2c-bfc4-dffa8d0536e9,4,0,16.9,0.1,118.24,0.76,2024-10-15 05:26:00 UTC
7fc2a3ca-9eac-4648-87a5-2e896e9a32b6,4,0,16.9,0.1,118.24,0.76,2024-10-15 05:26:00 UTC
1f39576c-5b15-44c6-b8f3-5404c797015a,4,0,16.9,0.1,118.23,0.77,2024-10-15 05:26:00 UTC
6077f02e-2ee7-4e41-9fbd-79842be8c35f,4,0,16.9,0.1,118.23,0.77,2024-10-15 05:26:00 UTC
ca63ab0e-8379-40ee-94e2-b8f7b94f7a49,4,0,16.9,0.1,115.22,2.78,2024-10-15 05:26:00 UTC
90aaa1dc-b7bc-4864-8ed3-3850dc78b578,4,0,16.9,0.1,118.22,0.78,2024-10-15 05:26:00 UTC
a19a8d90-b6a5-4743-988c-4a3f16828161,4,0,16.9,0.1,118.22,0.78,2024-10-15 05:26:00 UTC
81efe672-70f3-4e5b-8b06-777dae0d5864,4,0,16.9,0.1,118.21,0.79,2024-10-15 05:26:00 UTC
103d5e50-4e8d-4dd1-b3f4-5b89adadd309,4,0,16.9,0.6,118.21,4.29,2024-10-15 05:26:00 UTC
813277b6-0ada-4dee-ab61-08c350bb61e7,4,0,16.9,0.1,118.2,0.8,2024-10-15 05:26:00 UTC
a02a8241-167b-487e-b214-14b264781485,4,0,16.9,0.1,112.2,5.8,2024-10-15 05:26:00 UTC
82188eb1-65ef-4de6-a5df-98fd8d305056,4,0,16.9,0.1,118.2,0.8,2024-10-15 05:26:00 UTC
b0fb3532-a4ca-4c3a-a7ef-8bac7508444b,4,0,16.9,0.1,116.29,2.71,2024-10-15 05:26:00 UTC
261f28ee-70fa-4238-af01-6d92ab1f712f,4,0,16.9,0.1,93.44,25.56,2024-10-15 05:26:00 UTC
48991fb5-9ba8-416e-a380-5a455d3ea4b0,4,0,16.9,0.6,118.18,4.32,2024-10-15 05:26:00 UTC
14369046-5c65-4602-a571-6edbd3e8d47f,4,0,16.89,0.11,115.18,2.82,2024-10-15 05:26:00 UTC
d8991984-9696-4f8c-8f10-5a8d1998efd7,4,0,16.89,0.11,115.17,2.83,2024-10-15 05:26:00 UTC
af45b5e0-dce8-4772-a7c3-3382b3d107a5,4,0,16.89,0.11,118.17,0.83,2024-10-15 05:26:00 UTC
46fdd242-69d2-43e5-b3f7-470f665f27a6,4,0,10.88,2.62,76.2,18.3,2024-10-15 05:26:00 UTC
9a909013-1d1d-42b9-a0cf-b7d1455b7260,4,0,10.87,2.63,76.18,18.32,2024-10-15 05:26:00 UTC
b6f49639-9226-4d00-ae31-1d145be33002,4,0,16.83,0.17,117.74,1.26,2024-10-15 05:26:00 UTC
8023614d-8f75-4df1-833c-25da04677713,4,0,16.83,0.17,117.74,1.26,2024-10-15 05:26:00 UTC
